API Endpoint Name,Column Name,DataType,Nullable,MaxLength,Scale,Annotations.NAV.LabelId,Annotations.NAV.NavType,Annotations.NAV.AllowEditOnCreate,Annotations.NAV.AllowEdit
Customer_Ledger_Entries_Excel,Credit_Amount_LCY,Edm.Decimal,,,Variable,Credit Amount (LCY),NAV.NavType/Real,FALSE,FALSE
Customer_Ledger_Entries_Excel,RunningBalanceLCY,Edm.Decimal,,,Variable,Running Balance (LCY),NAV.NavType/Real,FALSE,FALSE
Customer_Ledger_Entries_Excel,Remaining_Amount,Edm.Decimal,,,Variable,Remaining Amount,NAV.NavType/Real,FALSE,FALSE
Customer_Ledger_Entries_Excel,Remaining_Amt_LCY,Edm.Decimal,,,Variable,Remaining Amt. (LCY),NAV.NavType/Real,FALSE,FALSE
Customer_Ledger_Entries_Excel,Sales_LCY,Edm.Decimal,,,Variable,Sales (LCY),NAV.NavType/Real,FALSE,FALSE
Customer_Ledger_Entries_Excel,Bal_Account_Type,Edm.String,,,,Bal. Account Type,NAV.NavType/String,FALSE,FALSE
Customer_Ledger_Entries_Excel,Bal_Account_No,Edm.String,,20,,Bal. Account No.,NAV.NavType/String,FALSE,FALSE
Customer_Ledger_Entries_Excel,Due_Date,Edm.Date,,,,Due Date,NAV.NavType/Date,,
Customer_Ledger_Entries_Excel,Payment_Prediction,Edm.String,,,,Payment Prediction,NAV.NavType/String,,
Customer_Ledger_Entries_Excel,Prediction_Confidence,Edm.String,,,,Prediction Confidence,NAV.NavType/String,,
Customer_Ledger_Entries_Excel,Prediction_Confidence_Percent,Edm.Decimal,,,Variable,Prediction Confidence %,NAV.NavType/Real,,
Customer_Ledger_Entries_Excel,Promised_Pay_Date,Edm.Date,,,,Promised Pay Date,NAV.NavType/Date,,
Customer_Ledger_Entries_Excel,Pmt_Discount_Date,Edm.Date,,,,Pmt. Discount Date,NAV.NavType/Date,,
Customer_Ledger_Entries_Excel,Pmt_Disc_Tolerance_Date,Edm.Date,,,,Pmt. Disc. Tolerance Date,NAV.NavType/Date,,
Customer_Ledger_Entries_Excel,Original_Pmt_Disc_Possible,Edm.Decimal,,,Variable,Original Pmt. Disc. Possible,NAV.NavType/Real,FALSE,FALSE
Customer_Ledger_Entries_Excel,Remaining_Pmt_Disc_Possible,Edm.Decimal,,,Variable,Remaining Pmt. Disc. Possible,NAV.NavType/Real,,
Customer_Ledger_Entries_Excel,Max_Payment_Tolerance,Edm.Decimal,,,Variable,Max. Payment Tolerance,NAV.NavType/Real,,
Customer_Ledger_Entries_Excel,Payment_Method_Code,Edm.String,,10,,Payment Method Code,NAV.NavType/String,,
Customer_Ledger_Entries_Excel,Open,Edm.Boolean,,,,Open,NAV.NavType/Bool,FALSE,FALSE
Customer_Ledger_Entries_Excel,Closed_at_Date,Edm.Date,,,,Closed at Date,NAV.NavType/Date,,
Customer_Ledger_Entries_Excel,Dispute_Status,Edm.String,,10,,Dispute Status,NAV.NavType/String,,
Customer_Ledger_Entries_Excel,On_Hold,Edm.String,,3,,On Hold,NAV.NavType/String,,
Customer_Ledger_Entries_Excel,User_ID,Edm.String,,50,,User ID,NAV.NavType/String,FALSE,FALSE
Customer_Ledger_Entries_Excel,Source_Code,Edm.String,,10,,Source Code,NAV.NavType/String,FALSE,FALSE
Customer_Ledger_Entries_Excel,Reason_Code,Edm.String,,10,,Reason Code,NAV.NavType/String,FALSE,FALSE
Customer_Ledger_Entries_Excel,Reversed,Edm.Boolean,,,,Reversed,NAV.NavType/Bool,FALSE,FALSE
Customer_Ledger_Entries_Excel,Reversed_by_Entry_No,Edm.Int32,,,,Reversed by Entry No.,NAV.NavType/Int,FALSE,FALSE
Customer_Ledger_Entries_Excel,Reversed_Entry_No,Edm.Int32,,,,Reversed Entry No.,NAV.NavType/Int,FALSE,FALSE
Customer_Ledger_Entries_Excel,Exported_to_Payment_File,Edm.Boolean,,,,Exported to Payment File,NAV.NavType/Bool,FALSE,FALSE
Customer_Ledger_Entries_Excel,Message_to_Recipient,Edm.String,,140,,Message to Recipient,NAV.NavType/String,,
Customer_Ledger_Entries_Excel,Direct_Debit_Mandate_ID,Edm.String,,35,,Direct Debit Mandate ID,NAV.NavType/String,,
Customer_Ledger_Entries_Excel,Dimension_Set_ID,Edm.Int32,,,,Dimension Set ID,NAV.NavType/Int,FALSE,FALSE
Customer_Ledger_Entries_Excel,External_Document_No,Edm.String,,35,,External Document No.,NAV.NavType/String,FALSE,FALSE
Customer_Ledger_Entries_Excel,Your_Reference,Edm.String,,35,,Your Reference,NAV.NavType/String,FALSE,FALSE
Customer_Ledger_Entries_Excel,RecipientBankAccount,Edm.String,,20,,Recipient Bank Account,NAV.NavType/String,,
Customer_Ledger_Entries_Excel,Shortcut_Dimension_3_Code,Edm.String,,20,,Shortcut Dimension 3 Code,NAV.NavType/String,FALSE,FALSE
Customer_Ledger_Entries_Excel,Shortcut_Dimension_4_Code,Edm.String,,20,,Shortcut Dimension 4 Code,NAV.NavType/String,FALSE,FALSE
Customer_Ledger_Entries_Excel,Shortcut_Dimension_5_Code,Edm.String,,20,,Shortcut Dimension 5 Code,NAV.NavType/String,FALSE,FALSE
Customer_Ledger_Entries_Excel,Shortcut_Dimension_6_Code,Edm.String,,20,,Shortcut Dimension 6 Code,NAV.NavType/String,FALSE,FALSE
Customer_Ledger_Entries_Excel,Shortcut_Dimension_7_Code,Edm.String,,20,,Shortcut Dimension 7 Code,NAV.NavType/String,FALSE,FALSE
Customer_Ledger_Entries_Excel,Shortcut_Dimension_8_Code,Edm.String,,20,,Shortcut Dimension 8 Code,NAV.NavType/String,FALSE,FALSE
Customer_Ledger_Entries_Excel,PPHTMS_UnitNo,Edm.String,,20,,Unit No.,NAV.NavType/String,,
Customer_Ledger_Entries_Excel,PPHTMS_UnitDescription,Edm.String,,50,,Unit Description,NAV.NavType/String,FALSE,FALSE
Customer_Ledger_Entries_Excel,PPHTMS_TenantChargeCode,Edm.String,,20,,Tenant Charge Code,NAV.NavType/String,,
Customer_Ledger_Entries_Excel,PPHTMS_TenantChargeDescription,Edm.String,,100,,Tenant Charge Description,NAV.NavType/String,,
Customer_Ledger_Entries_Excel,PPHTMS_PPDPaymentAdjustment,Edm.Boolean,,,,PPD Payment Adjustment,NAV.NavType/Bool,,
Customer_Ledger_Entries_Excel,PPHTMS_RundownofCharge,Edm.Boolean,,,,Rundown of Charge,NAV.NavType/Bool,,
Customer_Ledger_Entries_Excel,PPHTMS_StatementNo,Edm.String,,20,,Statement No.,NAV.NavType/String,,
Customer_Ledger_Entries_Excel,PPHTMS_FinanceChargeCutoffDate,Edm.Date,,,,Finance Charge Cutoff Date,NAV.NavType/Date,FALSE,FALSE
Customer_Ledger_Entries_Excel,Recurring_Billing,Edm.Boolean,,,,Recurring Billing,NAV.NavType/Bool,FALSE,FALSE
Customer_Ledger_Entries_Excel,WHT_Amount_PHL,Edm.Decimal,,,Variable,WHT Amount,NAV.NavType/Real,FALSE,FALSE
Customer_Ledger_Entries_Excel,WHT_Amount_LCY_PHL,Edm.Decimal,,,Variable,WHT Amount (LCY),NAV.NavType/Real,FALSE,FALSE
Customer_Ledger_Entries_Excel,WHT_Payment_PHL,Edm.Boolean,,,,WHT Payment,NAV.NavType/Bool,,
Customer_Ledger_Entries_Excel,Date_Filter,Edm.String,,,,Date Filter,NAV.NavType/String,,
Default_Dimensions_Excel,Table_ID,Edm.Int32,FALSE,,,Table ID,NAV.NavType/Int,TRUE,
Default_Dimensions_Excel,No,Edm.String,FALSE,20,,No.,NAV.NavType/String,TRUE,
Default_Dimensions_Excel,Dimension_Code,Edm.String,FALSE,20,,Dimension Code,NAV.NavType/String,TRUE,
Default_Dimensions_Excel,Dimension_Value_Code,Edm.String,,20,,Dimension Value Code,NAV.NavType/String,,
Default_Dimensions_Excel,Dimension_Value_Name,Edm.String,,50,,Dimension Value Name,NAV.NavType/String,FALSE,FALSE
Default_Dimensions_Excel,Value_Posting,Edm.String,,,,Value Posting,NAV.NavType/String,,
Default_Dimensions_Excel,AllowedValuesFilter,Edm.String,,250,,Allowed Values Filter,NAV.NavType/String,,
Dimension_Values_Excel,Dimension_Code,Edm.String,FALSE,20,,Dimension Code,NAV.NavType/String,TRUE,
Dimension_Values_Excel,Code,Edm.String,FALSE,20,,Code,NAV.NavType/String,TRUE,
Dimension_Values_Excel,Name,Edm.String,,50,,Name,NAV.NavType/String,,
Dimension_Values_Excel,Dimension_Value_Type,Edm.String,,,,Dimension Value Type,NAV.NavType/String,,
Dimension_Values_Excel,Totaling,Edm.String,,250,,Totaling,NAV.NavType/String,,
Dimension_Values_Excel,Blocked,Edm.Boolean,,,,Blocked,NAV.NavType/Bool,,
Dimension_Values_Excel,Map_to_IC_Dimension_Value_Code,Edm.String,,20,,Map-to IC Dimension Value Code,NAV.NavType/String,,
Dimension_Values_Excel,Consolidation_Code,Edm.String,,20,,Consolidation Code,NAV.NavType/String,,
ExcelTemplateAgedAccountsPayable,vendorId,Edm.Guid,FALSE,,,Id,NAV.NavType/Guid,TRUE,
ExcelTemplateAgedAccountsPayable,vendorNumber,Edm.String,,20,,VendorNumber,NAV.NavType/String,,
ExcelTemplateAgedAccountsPayable,name,Edm.String,,100,,Name,NAV.NavType/String,,
ExcelTemplateAgedAccountsPayable,currencyCode,Edm.String,,10,,CurrencyCode,NAV.NavType/String,,
ExcelTemplateAgedAccountsPayable,balanceDue,Edm.Decimal,,,Variable,Balance,NAV.NavType/Real,,
ExcelTemplateAgedAccountsPayable,currentAmount,Edm.Decimal,,,Variable,Before,NAV.NavType/Real,,
ExcelTemplateAgedAccountsPayable,period1Amount,Edm.Decimal,,,Variable,Period1,NAV.NavType/Real,,
ExcelTemplateAgedAccountsPayable,period2Amount,Edm.Decimal,,,Variable,Period2,NAV.NavType/Real,,
ExcelTemplateAgedAccountsPayable,period3Amount,Edm.Decimal,,,Variable,Period3,NAV.NavType/Real,,
ExcelTemplateAgedAccountsPayable,agedAsOfDate,Edm.Date,,,,PeriodStartDate,NAV.NavType/Date,,
ExcelTemplateAgedAccountsPayable,periodLengthFilter,Edm.String,,10,,PeriodLength,NAV.NavType/String,,
ExcelTemplateAgedAccountsReceivable,customerId,Edm.Guid,FALSE,,,CustomerId,NAV.NavType/Guid,TRUE,
ExcelTemplateAgedAccountsReceivable,customerNumber,Edm.String,,20,,CustomerNumber,NAV.NavType/String,,
ExcelTemplateAgedAccountsReceivable,name,Edm.String,,100,,Name,NAV.NavType/String,,
ExcelTemplateAgedAccountsReceivable,currencyCode,Edm.String,,10,,CurrencyCode,NAV.NavType/String,,
ExcelTemplateAgedAccountsReceivable,balanceDue,Edm.Decimal,,,Variable,Balance,NAV.NavType/Real,,
ExcelTemplateAgedAccountsReceivable,currentAmount,Edm.Decimal,,,Variable,Before,NAV.NavType/Real,,
ExcelTemplateAgedAccountsReceivable,period1Amount,Edm.Decimal,,,Variable,Period1,NAV.NavType/Real,,
ExcelTemplateAgedAccountsReceivable,period2Amount,Edm.Decimal,,,Variable,Period2,NAV.NavType/Real,,
ExcelTemplateAgedAccountsReceivable,period3Amount,Edm.Decimal,,,Variable,Period3,NAV.NavType/Real,,
ExcelTemplateAgedAccountsReceivable,agedAsOfDate,Edm.Date,,,,PeriodStartDate,NAV.NavType/Date,,
ExcelTemplateAgedAccountsReceivable,periodLengthFilter,Edm.String,,10,,PeriodLength,NAV.NavType/String,,
ExcelTemplateBalanceSheet,lineNumber,Edm.Int32,FALSE,,,LineNumber,NAV.NavType/Int,TRUE,
ExcelTemplateBalanceSheet,display,Edm.String,,250,,Description,NAV.NavType/String,,
ExcelTemplateBalanceSheet,balance,Edm.Decimal,,,Variable,Balance,NAV.NavType/Real,,
ExcelTemplateBalanceSheet,lineType,Edm.String,,30,,LineType,NAV.NavType/String,,
ExcelTemplateBalanceSheet,indentation,Edm.Int32,,,,Indentation,NAV.NavType/Int,,
ExcelTemplateBalanceSheet,dateFilter,Edm.Date,,,,DateFilter,NAV.NavType/Date,,
ExcelTemplateCashFlowStatement,lineNumber,Edm.Int32,FALSE,,,LineNumber,NAV.NavType/Int,TRUE,
ExcelTemplateCashFlowStatement,display,Edm.String,,250,,Description,NAV.NavType/String,,
ExcelTemplateCashFlowStatement,netChange,Edm.Decimal,,,Variable,NetChange,NAV.NavType/Real,,
ExcelTemplateCashFlowStatement,lineType,Edm.String,,30,,LineType,NAV.NavType/String,,
ExcelTemplateCashFlowStatement,indentation,Edm.Int32,,,,Indentation,NAV.NavType/Int,,
ExcelTemplateCashFlowStatement,dateFilter,Edm.Date,,,,DateFilter,NAV.NavType/Date,,
ExcelTemplateIncomeStatement,lineNumber,Edm.Int32,FALSE,,,LineNumber,NAV.NavType/Int,TRUE,
ExcelTemplateIncomeStatement,display,Edm.String,,250,,Description,NAV.NavType/String,,
ExcelTemplateIncomeStatement,netChange,Edm.Decimal,,,Variable,NetChange,NAV.NavType/Real,,
ExcelTemplateIncomeStatement,lineType,Edm.String,,30,,LineType,NAV.NavType/String,,
ExcelTemplateIncomeStatement,indentation,Edm.Int32,,,,Indentation,NAV.NavType/Int,,
ExcelTemplateIncomeStatement,dateFilter,Edm.Date,,,,DateFilter,NAV.NavType/Date,,
ExcelTemplateRetainedEarnings,lineNumber,Edm.Int32,FALSE,,,LineNumber,NAV.NavType/Int,TRUE,
ExcelTemplateRetainedEarnings,display,Edm.String,,250,,Description,NAV.NavType/String,,
ExcelTemplateRetainedEarnings,netChange,Edm.Decimal,,,Variable,NetChange,NAV.NavType/Real,,
ExcelTemplateRetainedEarnings,lineType,Edm.String,,30,,LineType,NAV.NavType/String,,
ExcelTemplateRetainedEarnings,indentation,Edm.Int32,,,,Indentation,NAV.NavType/Int,,
ExcelTemplateRetainedEarnings,dateFilter,Edm.Date,,,,DateFilter,NAV.NavType/Date,,
ExcelTemplateTrialBalance,number,Edm.String,FALSE,20,,Number,NAV.NavType/String,TRUE,
ExcelTemplateTrialBalance,accountId,Edm.Guid,,,,AccountId,NAV.NavType/Guid,,
ExcelTemplateTrialBalance,accountType,Edm.String,,,,AccountType,NAV.NavType/String,,
ExcelTemplateTrialBalance,display,Edm.String,,100,,Name,NAV.NavType/String,,
ExcelTemplateTrialBalance,totalDebit,Edm.String,,30,,TotalDebit,NAV.NavType/String,,
ExcelTemplateTrialBalance,totalCredit,Edm.String,,30,,TotalCredit,NAV.NavType/String,,
ExcelTemplateTrialBalance,balanceAtDateDebit,Edm.String,,30,,BalanceAtDateDebit,NAV.NavType/String,,
ExcelTemplateTrialBalance,balanceAtDateCredit,Edm.String,,30,,BalanceAtDateCredit,NAV.NavType/String,,
ExcelTemplateTrialBalance,dateFilter,Edm.Date,,,,DateFilter,NAV.NavType/Date,,
ExcelTemplateViewCompanyInformation,Primary_Key,Edm.String,FALSE,10,,Primary Key,NAV.NavType/String,TRUE,
ExcelTemplateViewCompanyInformation,DisplayName,Edm.String,,,,DisplayName,NAV.NavType/String,,
ExcelTemplateViewCompanyInformation,Currency,Edm.String,,,,Currency,NAV.NavType/String,,
Financial_Report_Excel,Schedule_Name,Edm.String,FALSE,10,,Schedule Name,NAV.NavType/String,TRUE,
Financial_Report_Excel,Line_No,Edm.Int32,FALSE,,,Line No.,NAV.NavType/Int,TRUE,
Financial_Report_Excel,Title,Edm.String,,,,Financial Report,NAV.NavType/String,FALSE,FALSE
Financial_Report_Excel,FinancialReportName,Edm.String,,,,Name,NAV.NavType/String,FALSE,FALSE
Financial_Report_Excel,FinancialReportDesc,Edm.String,,,,Display Title,NAV.NavType/String,,
Financial_Report_Excel,CurrentSchedName,Edm.String,,,,Row Definition,NAV.NavType/String,,
Financial_Report_Excel,CurrentColumnName,Edm.String,,,,Column Definition,NAV.NavType/String,,
Financial_Report_Excel,UseAmtsInAddCurr,Edm.Boolean,,,,Show Amounts in Add. Reporting Currency,NAV.NavType/Bool,,
Financial_Report_Excel,NegativeAmountFormat,Edm.String,,,,Negative Amount Format,NAV.NavType/String,,
Financial_Report_Excel,PeriodType,Edm.String,,,,View by,NAV.NavType/String,,
Financial_Report_Excel,DateFilter,Edm.String,,,,Date Filter,NAV.NavType/String,,
Financial_Report_Excel,ShowLinesWithShowNo,Edm.Boolean,,,,Show All Lines,NAV.NavType/Bool,,
Financial_Report_Excel,ExcelTemplateCode,Edm.String,,,,Default Excel Layout,NAV.NavType/String,,
Financial_Report_Excel,InternalDescription,Edm.String,,,,Internal Description,NAV.NavType/String,,
Financial_Report_Excel,IntroductoryParagraph,Edm.String,,,,IntroductoryParagraph,NAV.NavType/String,FALSE,FALSE
Financial_Report_Excel,Dim1Filter,Edm.String,,,,Dimension 1 Filter,NAV.NavType/String,,
Financial_Report_Excel,Dim2Filter,Edm.String,,,,Dimension 2 Filter,NAV.NavType/String,,
Financial_Report_Excel,Dim3Filter,Edm.String,,,,Dimension 3 Filter,NAV.NavType/String,,
Financial_Report_Excel,Dim4Filter,Edm.String,,,,Dimension 4 Filter,NAV.NavType/String,,
Financial_Report_Excel,CostCenterFilter,Edm.String,,,,Cost Center Filter,NAV.NavType/String,,
Financial_Report_Excel,CostObjectFilter,Edm.String,,,,Cost Object Filter,NAV.NavType/String,,
Financial_Report_Excel,CashFlowFilter,Edm.String,,,,Cash Flow Filter,NAV.NavType/String,,
Financial_Report_Excel,G_LBudgetFilter,Edm.String,,,,G/L Budget Filter,NAV.NavType/String,,
Financial_Report_Excel,CostBudgetFilter,Edm.String,,,,Cost Budget Filter,NAV.NavType/String,,
Financial_Report_Excel,Row_No,Edm.String,,10,,Row No.,NAV.NavType/String,,
Financial_Report_Excel,Description,Edm.String,,100,,Description,NAV.NavType/String,,
Financial_Report_Excel,ColumnValues1,Edm.Decimal,,,Variable,ColumnValues1,NAV.NavType/Real,,
Financial_Report_Excel,ColumnValues2,Edm.Decimal,,,Variable,ColumnValues2,NAV.NavType/Real,,
Financial_Report_Excel,ColumnValues3,Edm.Decimal,,,Variable,ColumnValues3,NAV.NavType/Real,,
Financial_Report_Excel,ColumnValues4,Edm.Decimal,,,Variable,ColumnValues4,NAV.NavType/Real,,
